director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Karan Johar,165128,Kajol,4018695302010, Adventure | Drama | Thriller,Shah Rukh Khan,My Name Is Khan,Sheetal Menon,asperger's syndrome|muslim|racial profiling|autism|airport,12000000,2010,8.0
Xavier Beauvois,122,Michael Lonsdale,395002912011, Drama,Lambert Wilson,Des hommes et des dieux,Olivier Rabourdin,monastery|monk|terrorist|community|catholic church,4000000,2011,7.2
Floria Sigismondi,106,Dakota Fanning,3571735282010, Biography | Drama | Music,Kristen Stewart,The Runaways,Michael Shannon,revisionist history|box office flop|critically bashed|band|rock star,10000000,2010,6.6
Woody Allen,,Naomi Watts,324781642011, Comedy | Drama | Romance,Anthony Hopkins,You Will Meet a Tall Dark Stranger,Josh Brolin,manuscript|call girl|writer|charlatan|fortune teller,22000000,2010,6.3
Mike Leigh,129,Ruth Sheen,3205244202011, Comedy | Drama,Jim Broadbent,Another Year,Lesley Manville,friend|four seasons|autumn|unhappiness|looking at one's self in a mirror,10000000,2011,7.3
David Nixon,,Jeffrey Johnson,2848578252010, Drama | Family,Tanner Maguire,Letters to God,Robyn Lively,letter|faith|cancer|prayer|hope,3500000,2010,6.3
Dan Rush,97,Rebecca Hall,271121092011, Comedy | Drama,Will Ferrell,Everything Must Go,Christopher Jordan Wallace,yard sale|bicycle|beer|new neighbor|alcoholic,5000000,2011,6.4
Peter Weir,133,Ed Harris,2677401182011, Adventure | Biography | Drama | History,Jim Sturgess,The Way Back,Colin Farrell,gulag|desert|night blindness|priest|american,,2011,7.3
David M. Matthews,,Essence Atkins,2592808122010, Crime | Drama | Thriller,Cordell Moore,N-Secure,Denise Boutte,murder|insecurity|betrayal|family relationships|passive aggression,,2010,3.5
David G. Evans,,Michael Higgenbottom,2428241152011, Drama,Michael Joiner,The Grace Card,Louis Gossett Jr.,pastor|police|christian film|forgiveness|hospital,200000,2011,6.4
Mark Romanek,103,Carey Mulligan,2412045102010, Drama | Romance | Sci-Fi,Keira Knightley,Never Let Me Go,Andrew Garfield,childhood|boarding school|love triangle|organ donation|surgery,15000000,2010,7.2
Sylvain Chomet,,Eilidh Rankin,223102462011, Animation | Drama,Jean-Claude Donda,L'illusionniste,Duncan MacNeil,very little dialogue|theater|french|stage|scene after end credits,11000000,2011,7.5
John Cameron Mitchell,91,Aaron Eckhart,222180912011, Drama,Nicole Kidman,Rabbit Hole,Dianne Wiest,car|comic book artist|comic book|memory|iphone,5000000,2011,7.0
Michael Winterbottom,112,Rob Brydon,2014922232011, Comedy | Drama,Steve Coogan,The Trip,Paul Popplewell,restaurant|on the road|telephone call|friendship|comedian,,2011,7.0
John Curran,105,Milla Jovovich,1796024172010, Drama | Thriller,Edward Norton,Stone,Robert De Niro,parole|arsonist|parole officer|deception|blood splatter on face,22000000,2010,5.4
Sofia Coppola,97,Elle Fanning,1768416252011, Comedy | Drama,Stephen Dorff,Somewhere,Chris Pontius,actor|trip|party|boredom|luxury hotel,7000000,2011,6.3
Rob Reiner,,Callan McAuliffe,175221482010, Comedy | Drama | Romance,Madeline Carroll,Flipped,Rebecca De Mornay,apology|younger version of character|multiple perspectives|narrated by a girl|falling in love,14000000,2010,7.7
François Ozon,103,Gérard Depardieu,1618844292011, Comedy,Catherine Deneuve,Potiche,Fabrice Luchini,factory|hostage|heart attack|marriage|philandering,,2011,6.4
Anurag Basu,12390,Bárbara Mori,160246642010, Action | Drama | Romance | Thriller,Hrithik Roshan,Kites,Kangana Ranaut,desert|casino|love|tragic event|suicide,600000000,2010,6.1
Siddique,,Nayanthara,136179022011, Comedy,Dileep,Bodyguard,Mithra Kurian,mobile phone romance|blind love|mobile phone,3000000,2010,6.5
Abbas Kiarostami,106,William Shimell,1337384102011, Drama,Juliette Binoche,Certified Copy,Jean-Claude Carrière,copy|art|antique shop|simulacrum|wine,7000000,2011,7.2
Alejandro Springall,101,Martina García,1331518132011, Comedy | Romance,Eugenio Derbez,"No eres tú, soy yo",Alejandra Barros,family relationships|new love|love|happiness|friendship,,2011,5.8
Prakash Jha,163,Arjun Rampal,1287416112010, Action | Crime | Drama | Thriller,Naseeruddin Shah,Raajneeti,Nana Patekar,police|murder|politics|man with glasses|violence,,2010,7.1
Abhinav Kashyap,,Sonakshi Sinha,1258932242010, Action | Comedy | Crime | Romance | Thriller,Salman Khan,Dabangg,Vinod Khanna,politician|marriage|wedding|uttar pradesh|half brother,9370000,2010,6.3
Kevin Munroe,,Anita Briem,1183354132011, Action | Comedy | Crime | Fantasy | Horror | Mystery | Sci-Fi | Thriller,Brandon Routh,Dylan Dog: Dead of Night,Sam Huntington,monster|supernatural|vomiting|quirkiness|close up of eyes,20000000,2011,5.1
Sajid Khan,144,Riteish Deshmukh,1165104142010, Comedy,Akshay Kumar,Housefull,Arjun Rampal,bad luck|casino|lie|stutter|mix up,,2010,5.3
Rohit Shetty,155,Ajay Devgn,1132192192010, Action | Comedy,Mithun Chakraborty,Golmaal 3,Kareena Kapoor,marriage|jet ski|disco|disco dancing|old man,,2010,5.3
Larysa Kondracki,112,Monica Bellucci,1120914212011, Action | Biography | Crime | Drama | Thriller,Rachel Weisz,The Whistleblower,Vanessa Redgrave,bosnia|corruption|cover up|diplomatic immunity|rape,,2011,7.2
Nigel Cole,113,Bob Hoskins,109479882011, Biography | Comedy | Drama | History,Sally Hawkins,Made in Dagenham,Andrea Riseborough,machinist|equal pay|minister|sex|protest,7200000,2010,7.2
Farah Khan,,Akshay Kumar,1076266142011, Action | Comedy | Crime | Drama,Salman Khan,Tees Maar Khan,Katrina Kaif,train|village|robbery|headless horseman|treasure,4200000,2010,2.5
David Michôd,113,Guy Pearce,1043798112011, Crime | Drama | Thriller,James Frecheville,Animal Kingdom,Joel Edgerton,matriarch|australia|crime gang|cocaine|interrogation,5000000,2010,7.3
George Hickenlooper,108,Barry Pepper,103986912011, Biography | Comedy | Crime | Drama,Kevin Spacey,Casino Jack,Jon Lovitz,corruption|murder|washington d.c. lobbyist|washington d.c.|lobbyist,15000000,2011,6.2
Rodrigo Cortés,95,José Luis García Pérez,102865852010, Drama | Mystery | Thriller,Ryan Reynolds,Buried,Robert Paterson,single set production|hitchcockian|die hard scenario|one person|entrapment,3000000,2010,7.0
Sanjay Leela Bhansali,126,Aishwarya Rai Bachchan,1017335102010, Comedy | Drama | Romance,Hrithik Roshan,Guzaarish,Shernaz Patel,nurse|magician|quadriplegic|euthanasia|physician,,2010,7.5
Susanne Bier,,Trine Dyrholm,100790822011, Drama | Romance,Mikael Persbrandt,In a Better World,Markus Rygaard,bullying|revenge|bully|adultery|sex,,2010,7.7
Kelly Reichardt,104,Bruce Greenwood,977600192011, Drama | Western,Michelle Williams,Meek's Cutoff,Paul Dano,trust|oregon|desert|water|survival,,2011,6.6
Siddharth Anand,151,Ranbir Kapoor,854757222010, Comedy | Drama | Musical | Romance,Priyanka Chopra,Anjaana Anjaani,Carl Marino,bridge|love|heartbreak|car|las vegas nevada,,2010,5.8
Punit Malhotra,129,Sonam Kapoor,847993302010, Comedy | Drama | Romance,Imran Khan,I Hate Luv Storys,Sammir Dattani,,100000000,2010,5.6
Dallas Jenkins,111,Kristy Swanson,814906182011, Drama | Family | Fantasy | Romance,Kevin Sorbo,What If...,John Ratzenberger,angel|business|goodbye|running|gift,,2010,6.6
Takashi Miike,141126,Takayuki Yamada,802524192011, Action | Adventure | Drama,Kôji Yakusho,Jûsan-nin no shikaku,Yûsuke Iseya,samurai|suicide|japan|assassin|massacre,6000000,2010,7.6
Anusha Rizvi,95,Raghuvir Yadav,75483632010, Comedy | Drama,Omkar Das Manikpuri,Peepli (Live),Shalini Vatsa,farmer|media|politician|bank|mother,,2010,7.5
Philippe Le Guay,102,Sandrine Kiberlain,719601222012, Comedy,Fabrice Luchini,Les femmes du 6e étage,Natalia Verbeke,petty bourgeois|1960s|paella|bathtub|communist,7000000,2011,7.1
Fred Cavayé,81,Roschdy Zem,706937112011, Action | Crime | Drama | Thriller,Gilles Lellouche,Point Blank,Gérard Lanvin,thief|subway|criminal|pregnant wife|hostage,16000000,2010,6.8
René Féret,,Marc Barbé,706622172012, Biography | Drama | Music | Romance,Marie Féret,"Nannerl, la soeur de Mozart",Delphine Chuillot,talent|mozart|musical prodigy|singer|royal court,,2010,6.4
Mani Ratnam,130,Aishwarya Rai Bachchan,70550422010, Action | Adventure | Crime | Drama | Romance | Thriller,Abhishek Bachchan,Raavan,Govinda,abduction|police|manhunt|gun|fight,,2010,5.4
Geoffrey Sax,,Stellan Skarsgård,693181252014, Biography | Drama,Halle Berry,Frankie & Alice,Phylicia Rashad,multiple personality|go go dancer|racist|multiple personality disorder|female protagonist,,2014,6.5
Siddharth Malhotra,,Arjun Rampal,631276242010, Drama | Family,Kajol,We Are Family,Kareena Kapoor,cancer|stepchild|remake|photographer|female bonding,,2010,5.6
Rob Epstein,84,Todd Rotondi,61733442011, Biography | Drama | Romance,James Franco,Howl,Jon Prescott,poem|trial|allen ginsberg|interview|obscenity,,2010,6.8
Andrew Jarecki,101,Kirsten Dunst,57838212011, Crime | Drama | Mystery | Romance | Thriller,Ryan Gosling,All Good Things,Frank Langella,murder|home movie footage|murder investigation|double life|female district attorney,,2010,6.3
Kiran Rao,,Monica Dogra,576639112011, Drama,Prateik,Dhobi Ghat,Kriti Malhotra,home video|mumbai india|killing an animal|escape|voyeurism,102000000,2011,7.1
Stephen Frears,107109,Luke Evans,560101112011, Comedy | Drama | Romance,Gemma Arterton,Tamara Drewe,Dominic Cooper,scantily clad female|femme fatale|based on comic strip|writer|drummer,,2010,6.2
Icíar Bollaín,103,Luis Tosar,55834262011, Drama | History,Gael García Bernal,También la lluvia,Karra Elejalde,cochabamba bolivia|director|actor|water supply|water,,2011,7.5
Priyadarshan,157,Trisha Krishnan,54190462010, Action | Comedy | Crime | Drama,Akshay Kumar,Khatta Meetha,Johnny Lever,municipal commissioner|sunglasses|umbrella|mechanic|steamroller,,2010,5.6
Philip Seymour Hoffman,91,Amy Ryan,538808102010, Drama | Romance,Philip Seymour Hoffman,Jack Goes Boating,John Ortiz,new york city|snowing|snow|limousine|chauffeur,,2010,6.4
Alain Corneau,106,Kristin Scott Thomas,538356182011, Crime | Mystery | Romance | Thriller,Ludivine Sagnier,Crime d'amour,Patrick Mille,corporation|france|ambition|lawyer|suntan pantyhose,,2011,6.5
Huck Botko,86,Zack Pearlman,53524922010, Comedy,Matt Bennett,The Virginity Hit,Krysta Rodriguez,porn star|masturbation|sex lesson from a prostitute|topless|spreadeagle,3400000,2010,4.6
Stewart Raffill,,Ashley Cutrona,531806232010, Musical,Devon Jordan,Standing Ovation,Erika Corvette,dream|dance|frog|snake|philadelphia pennsylvania,,2010,3.4
Stan Foster,,Durrell Babbs,51452292010, Drama,Letoya Luckett,Preacher's Kid,Tammy Townsend,punctuation in title,7000000,2010,5.0
Michel Leclerc,100,Jacques Gamblin,513836182011, Comedy | Drama | Romance,Sara Forestier,The Names of Love,Zinedine Soualem,activist|sex in a bed|promiscuous daughter|promiscuous woman|voyeurism,4600000,2010,7.2
Pascal Chaumeil,105,Vanessa Paradis,504030102010, Comedy | Romance,Romain Duris,L'arnacoeur,Julie Ferrier,wedding|french|luxury hotel|brother sister relationship|singing in a car,8700000,2010,6.8
Anil Sharma,169,Jackie Shroff,499685292010, Action | Adventure | Drama | History | Romance | War,Salman Khan,Veer,Zarine Khan,british|one man army|action hero|thrown into water|compassion,,2010,4.6
Richard Ayoade,97,Sally Hawkins,466702122011, Comedy | Drama | Romance,Craig Roberts,Submarine,Paddy Considine,school|15 year old|virginity|kiss|teen movie,,2011,7.3
Shari Springer Berman,108,Paul Dano,453079222010, Comedy,Kevin Kline,The Extra Man,Katie Holmes,escort|magazine|co worker|writer|teacher,7000000,2011,5.9
Danish Aslam,,Imran Khan,427628102010, Comedy | Drama | Romance,Deepika Padukone,Break Ke Baad,Lillete Dubey,breakup|boyfriend girlfriend relationship,,2010,5.1
Casey Affleck,108,Antony Langdon,408719292010, Comedy | Drama | Music,Joaquin Phoenix,I'm Still Here,Carey Perloff,actor|celebrity|rapper|male pubic hair|penis,,2010,6.2
Rick Bieber,,Aidan Quinn,39961182011, Biography | Drama | Sport,Andie MacDowell,The 5th Quarter,Ryan Merriman,athletic training|gymnasium|football practice|man crying|funeral,6000000,2011,5.7
Lena Dunham,98,Laurie Simmons,389804182011, Comedy | Drama | Romance,Lena Dunham,Tiny Furniture,Grace Dunham,hipster|adult returns home|title directed by female|shower|girl with glasses,65000,2012,6.3
Spencer Susser,106,Devin Brochu,382946292011, Comedy | Drama,Joseph Gordon-Levitt,Hesher,Natalie Portman,vomiting|car|bully|car accident|fire,7000000,2011,7.1
Julian Schnabel,112,Hiam Abbass,371352132011, Drama | History,Freida Pinto,Miral,Willem Dafoe,reference to the rolling stones|multiple time frames|one word title|jerusalem israel|exploding car,,2010,6.3
Chang-dong Lee,,Da-wit Lee,355044122011, Drama,Jeong-hie Yun,Shi,Hira Kim,class|poetry class|poetry|alzheimer's disease|watching a game show,1300000000,2011,7.8
Bertrand Tavernier,139,Lambert Wilson,340917242011, Action | Drama | History | Romance,Mélanie Thierry,La princesse de Montpensier,Gaspard Ulliel,male rear nudity|16th century|love|female rear nudity|male full frontal nudity,,2010,6.5
Justin Chadwick,103,Oliver Litondo,330533292011, Biography | Drama | Romance,Naomie Harris,The First Grader,Tony Kgoroge,84 year old|freedom|class|mau mau|teacher,,2011,7.5
James Gunn,,Ellen Page,322157202011, Comedy | Crime | Drama,Rainn Wilson,Super,Liv Tyler,tragic love|tragic hero|tragedy|black comedy|drug dealer,2500000,2011,6.8
Christopher Morris,97,Riz Ahmed,304137182011, Comedy | Crime | Drama,Will Adamsdale,Four Lions,Adeel Akhtar,muslim|crow|bird|exploding animal|accidental shooting,,2010,7.3
Kevin Asch,89,Justin Bartha,302886202010, Biography | Crime | Drama | History,Jesse Eisenberg,Holy Rollers,Danny A. Abeckaser,israeli|hasidic jew|neighbor|rabbi|fabric,1000000,2010,5.9
Jean-Loup Felicioli,707562,Bernadette Lafont,287709102012, Animation | Crime | Family,Dominique Blanc,Une vie de chat,Bruno Salomone,mute girl|policewoman|cat burglar|child pet relationship|kidnapping,,2010,7.0
Vijay Lalwani,135,Swapnel Desai,28640952010, Drama | Romance | Thriller,Siddhartha Gupta,Karthik Calling Karthik,Farhan Akhtar,imagination|urban setting|cabin|disco|cochin india,,2010,7.0
Julie Taymor,110,Felicity Jones,263365182011, Comedy | Drama | Fantasy | Romance,Helen Mirren,The Tempest,Djimon Hounsou,storm at sea|staff|spirit|banishment|sorcery,20000000,2011,5.4
Jalmari Helander,84,Peeter Jakobi,263210212011, Adventure | Fantasy | Horror,Jorma Tommila,Rare Exports,Onni Tommila,krampus|christmas|santa claus|boy|mountain,1948000,2010,6.7
Hark Tsui,,Chao Deng,262636232011, Action | Adventure | Drama | Fantasy | Mystery,Tony Ka Fai Leung,Di Renjie: Tong tian di guo,Carina Lau,empress|detective|conspiracy|loyal assistant|china,13000000,2010,6.6
John Turturro,90,Max Casella,258222182011, History | Music,John Turturro,Passione,Angela Luce,naples italy|italy|world war two|mafia|cityscape,,2010,7.0
Taika Waititi,87,Taika Waititi,255179222012, Comedy | Drama,James Rolleston,Boy,Moerangi Tihore,new zealand|goat|children|farm|grandmother,,2010,7.5
André Øvredal,103,Robert Stoltenberg,252652162011, Drama | Fantasy | Horror,Otto Jespersen,Trollhunter,Knut Nærum,troll|secret government agency|secret government organization|hunter|bear,19900000,2010,7.0
Tono Errando,,Limara Meneses,247455162012, Animation | Crime | Drama | Music | Romance,Eman Xor Oña,Chico & Rita,Mario Guerra,piano player|piano|singer|cuba|love,9200000,2010,7.2
Adam Green,93,Emma Bell,243390222013, Thriller,Shawn Ashmore,Frozen,Kevin Zegers,chairlift|death|hypothermia|best friend|ski resort,,2010,6.2
Anees Bazmee,139,Sanjay Dutt,242116102010, Action | Comedy | Crime | Drama,Anil Kapoor,No Problem,Kangana Ranaut,screwball comedy|flatulence|bumbler|con man|screwball,,2010,4.1
Gareth Edwards,94,Whitney Able,237301242010, Drama | Sci-Fi | Thriller,Scoot McNairy,Monsters,Mario Zuniga Benavides,alien|alien invasion|destroyed building|destruction|mexico,500000,2010,6.4
Joann Sfar,135122,Lucy Gordon,23031192011, Biography | Drama | Music,Eric Elmosnino,Gainsbourg: A Heroic Life,Laetitia Casta,boy|1960s|song|singer|jewish,,2010,6.9
Eli Craig,89,Alan Tudyk,223615182011, Comedy | Horror,Tyler Labine,Tucker and Dale vs Evil,Katrina Bowden,cabin|chainsaw|cabin in the woods|hung upside down|nail gun,,2010,7.6
Josh Radnor,100,Malin Akerman,215576222011, Comedy | Drama | Romance,Josh Radnor,Happythankyoumoreplease,Zoe Kazan,friendship|apartment|writer|singer|boy,,2011,6.8
Michael Winterbottom,109,Kate Hudson,214966132010, Crime | Drama | Thriller,Casey Affleck,The Killer Inside Me,Jessica Alba,revenge|texas|deputy|sheriff|murder,13000000,2010,6.1
Wilson Yip,108,Xiaoming Huang,204380292011, Action | Biography | Drama | History | Sport,Donnie Yen,Ip Man 2,Sammo Kam-Bo Hung,martial arts|master|hong kong|wing chun|school,,2010,7.6
Mel Damski,,Patricia Clarkson,191875172010, Drama | Sport,John Cena,Legendary,Danny Glover,wrestling|champion|high school wrestling|high school|car crash,,2010,6.3
Andrey Konchalovskiy,110,Fernanda Dorogi,190562102010, Action | Family | Fantasy | Musical,Richard Philipps,The Nutcracker in 3D,Kriszta Dorogi,christmas|christmas eve|toy comes to life|box office flop|critically bashed,90000000,2011,4.4
Daniel Espinosa,124,Matias Varela,18887072012, Action | Crime | Drama | Thriller,Joel Kinnaman,Snabba cash,Dragomir Mrsic,double life|serbian|drugs|first part|financial crisis,,2010,6.7
Guillaume Canet,134,Marion Cotillard,183662212012, Comedy | Drama,François Cluzet,Les petits mouchoirs,Benoît Magimel,unrequited love|friend|vacation|secret|restaurant,25000000,2010,7.1
Apichatpong Weerasethakul,114,Jenjira Pongpas,18360552011, Comedy | Drama | Fantasy,Thanapat Saisaymar,Loong Boonmee raleuk chat,Sakda Kaewbuadee,cave|deathbed|funeral|deadpan comedy|zoophilia,,2010,6.6
John Sayles,124,Chris Cooper,18349092012, Drama | War,Joel Torre,Amigo,Garret Dillahunt,village|filipino|american|friendship|guerrilla army,1700000,2011,5.8
Joel Schumacher,,Emma Roberts,181591132010, Action | Crime | Drama | Thriller,Chace Crawford,Twelve,Rory Culkin,murder|generation y|coitus|strained relationship|missionary sex position,,2010,5.7
Jason Stoddard,,Kane Hodder,175742282011, Horror | Thriller,Leslie Easterbrook,The Afflicted,J.D. Hart,dysfunctional family|murder|suicide|beating with a belt|child abuse,180000,2012,4.7
Charlie Nguyen,95,Kathy Uyen,16553252010, Comedy | Romance,Dustin Nguyen,De Mai tính,Thai Hoa,homosexual|chauffeur|hotel|kiss|motocycle,1500000,2010,6.9
Ken Ghosh,122,Genelia D'Souza,164188222010, Comedy | Drama | Romance,Shahid Kapoor,Chance Pe Dance,Mohnish Bahl,school|courier|piggy back ride|candle|cheerleader,,2010,4.7
Hyung-rae Shim,,Jason Mewes,163591152011, Comedy,Harvey Keitel,The Last Godfather,Jocelin Donahue,mafia|mafia boss|three word title|mafioso|mafiosi,13400000,2010,3.6
Philipp Stölzl,102,Miriam Stein,160392202012, Drama | Romance,Alexander Fehling,Young Goethe in Love,Moritz Bleibtreu,rivalry|male nudity|male rear nudity|bare chested male|father son relationship,3000000,2010,6.7
Eric Lartigau,,Marina Foïs,158411142012, Drama | Thriller,Romain Duris,L'homme qui voulait vivre sa vie,Niels Arestrup,starting a new life from scratch|fleeing the country|based on novel|former yugoslavia|photographer,,2012,6.7
Henry Jaglom,120,Noah Wyle,158233182011, Comedy | Drama,Tanna Frederick,Queen of the Lot,Christopher Rydell,actress|house arrest|hollywood|discussion|director,500000,2010,5.5
Jake Scott,,Kristen Stewart,15285732010, Drama,James Gandolfini,Welcome to the Rileys,Melissa Leo,stripper|prostitute|travel|businessman|street,,2011,7.0
Michelangelo Frammartino,88,Bruno Timpano,152530162011, Drama,Giuseppe Fuda,Le Quattro Volte,Nazareno Timpano,goat|herd|village|dust|tree,,2010,7.2
Sang-soo Im,106,Jung-jae Lee,148501252011, Drama | Thriller,Do-yeon Jeon,Hanyo,Yeo-jeong Yoon,mother in law son in law relationship|power of money|abuse of power|jealous wife|twins,,2011,6.5
Robert H. Gwinn,85,Terence Knox,146146222012, Horror | Thriller,DJ Perry,Deadly Renovations,Lana Wood,hotel|bank|cult film|money|collective,,2012,2.9
Aaron Katz,96,Raúl Castillo,141358152011, Comedy | Drama | Mystery,Cris Lankenau,Cold Weather,Robyn Rikoon,reference to sherlock holmes|code breaking|brother sister relationship|portland oregon|ex girlfriend,,2011,6.2
Taylor Hackford,,Joe Pesci,134904232010, Comedy | Drama | Romance | Sport,Helen Mirren,Love Ranch,Sergio Peris-Mencheta,female full frontal nudity|brothel|fight|argentine|cancer,25000000,2011,5.7
Oliver Schmitz,100,Keaobaka Makanyane,132960112011, Drama,Khomotso Manyaka,Le secret de Chanda,Harriet Lenabe,mother daughter relationship|school|poverty|child prostitution|prostitution,,2011,7.1
Jee-woon Kim,141,Min-sik Choi,128392222011, Action | Crime | Drama | Horror | Thriller,Byung-hun Lee,I Saw the Devil,In-seo Kim,revenge|knocked out|mercilessness|moral dilemma|tracking device,,2010,7.8
Neil Marshall,97,Dominic West,122288242010, Action | Adventure | Drama | History | Thriller | War,Michael Fassbender,Centurion,Olga Kurylenko,roman soldier|wood carving|screaming|mushroom|mute,12000000,2010,6.4
Jonathan Lynn,98,Emily Blunt,117190102010, Action | Comedy | Crime,Bill Nighy,Wild Target,Rupert Grint,tights|thief|apprentice|bodyguard|hitman,8000000,2010,6.9
Gregg Araki,86,Haley Bennett,11647882011, Comedy | Mystery | Romance | Sci-Fi,Thomas Dekker,Kaboom,Chris Zylka,college student|nudity|psychic power|fantasy becomes reality|college campus,,2010,5.7
Raoul Ruiz,272,Maria João Bastos,11050742011, Drama | Mystery | Romance,Adriano Luz,Mistérios de Lisboa,Ricardo Pereira,flashback within a flashback within a flashback|storytelling|multiple identities|doomed love|story within a story,2500000,2010,7.5
Galt Niederhoffer,,Anna Paquin,103280242010, Comedy | Drama | Romance,Katie Holmes,The Romantics,Josh Duhamel,wedding|friend|maid of honor|college friends|romantic literature,4500000,2010,5.1
Malcolm Venville,108,Vera Farmiga,10188232011, Comedy | Crime | Drama | Romance,Keanu Reeves,Henry's Crime,James Caan,bank heist|unlikely criminal|theater|watching television|vomiting,12000000,2011,6.0
José Padilha,115,Irandhir Santos,10011922012, Action | Crime | Drama | Thriller,Wagner Moura,Elite Squad: The Enemy Within,André Ramiro,police|militia|execution|penitentiary|criminal,,2010,8.1
Baran bo Odar,118,Claudia Michelsen,9965442013, Crime | Drama | Thriller,Ulrich Thomsen,Das letzte Schweigen,Wotan Wilke Möhring,summer|suicide|schoolgirl|murder|rape,2300000,2010,7.0
Massy Tadjedin,93,Sam Worthington,98986272011, Drama | Romance,Keira Knightley,Last Night,Eva Mendes,business trip|ex boyfriend|co worker|married couple|cheating,,2011,6.6
Quentin Dupieux,82,Roxane Mesquida,98017102011, Comedy | Fantasy | Horror,Stephen Spinella,Rubber,Wings Hauser,tire|spectator|desert|dump|show,500000,2010,5.8
Steven R. Monroe,108105,Jeff Branson,92401122010, Horror | Thriller,Sarah Butler,I Spit on Your Grave,Andrew Howard,rape|revenge|rape victim|rape and revenge|horror movie remake,2000000,2011,6.3
Michael J. Weithorn,,Jay Klaitz,85789292011, Comedy | Drama | Romance,Jenna Fischer,A Little Help,Daniel Yelsky,dental hygienist|private school|pot smoking|cigarette smoking|medical malpractice,,2011,5.7
Pablo Trapero,,Martina Gusman,8536332011, Crime | Drama | Romance | Thriller,Ricardo Darín,Carancho,Carlos Weber,hospital|lawyer|ambulance|woman doctor|car accident,,2011,6.9
John Stalberg Jr.,95,Sean Marquette,8274012012, Comedy,Matt Bush,High School,Adrien Brody,drug test|high school|generation y|mit|weed,1000000,2012,5.9
Jeb Stuart,,Natalie Alyn Lind,82739192010, Drama,Michael Rooker,Blood Done Sign My Name,Ricky Schroder,murder|based on autobiography|racism|based on novel|based on true story,,2010,6.6
Benjamin Heisenberg,90,Markus Schleinzer,82172302011, Biography | Crime | Drama | Sport,Andreas Lust,Der Räuber,Roman Kettner,marathon|stolen car|manhunt|very little dialogue|car robbery,1000000,2011,6.8
Shawn Ku,100,Maria Bello,77247152011, Drama,Michael Sheen,Beautiful Boy,Kyle Gallner,college|separation|grief|school shooting|motel room,,2011,6.6
Tanya Hamilton,90,Kerry Washington,75795182011, Drama | Romance,Anthony Mackie,Night Catches Us,Jamara Griffin,black panther party|black panthers|philadelphia pennsylvania|1970s|character name in title,,2010,6.3
Julie Bertuccelli,,Morgana Davies,6923642011, Drama | Romance,Charlotte Gainsbourg,The Tree,Marton Csokas,house|father|tree|australian|countryside,7740000,2010,6.6
Mikkel Nørgaard,93,Casper Christensen,68559142012, Comedy,Frank Hvam,Klown,Marcuz Jess Petersen,topless female nudity|pancakes|danish blonde|naked butt|butt naked,,2010,7.2
Tim Allen,,Sigourney Weaver,6443882010, Comedy | Crime,Tim Allen,Crazy on the Outside,Jeanne Tripplehorn,prison|ex con|reckless driving|prison cell|dance,,2010,5.6
Eran Riklis,,Guri Alfi,6370982011, Drama,Mark Ivanir,The Human Resources Manager,Noah Silver,,2300000,2011,6.6
Xavier Dolan,101,Monia Chokri,62985152011, Drama | Romance,Xavier Dolan,Heartbeats,Niels Schneider,love triangle|cigarette smoking|unrequited love|gay interest|breast sucking,600000,2010,7.2
Satoshi Nishimura,90,Hiromi Tsuru,62027262011, Animation | Action | Sci-Fi | Western,Masaya Onosaka,Trigun: Badlands Rumble,Satsuki Yukino,bounty hunter|thief|gun fu|street shootout|gunfight,,2010,7.5
Adam Green,85,Kane Hodder,6200022010, Comedy | Horror | Thriller,Danielle Harris,Hatchet II,Tony Todd,victor crowley|swamp|louisiana|bayou|cliffhanger ending,800000,2010,5.5
Djo Munga,98,Manie Malone,6175992011, Crime | Drama | Thriller,Patsha Bay,Viva Riva!,Diplome Amekindra,fuel|kinshasa|explosion|fire|stabbed in the back,,2011,6.2
Wen Jiang,132,Wen Jiang,6004062012, Action | Comedy | Western,Yun-Fat Chow,Rang zi dan fei,You Ge,1920s|bandit gang|satire,18000000,2010,7.3
Tom Tykwer,119,Sebastian Schipper,59774162011, Comedy | Drama | Romance,Sophie Rois,3,Devid Striesow,romantic triangle|female nudity|full frontal female nudity|menage a trois|male frontal nudity,,2010,6.8
David Schwimmer,106,Catherine Keener,5821412011, Crime | Drama | Thriller,Clive Owen,Trust,Liana Liberato,revenge motive|fbi|school|teenage girl|counselor,9500000,2011,7.0
Rob Fitz,,Lilith Astaroth,56705232010, Horror,Jayson Argento,God of Vampires,Jon Bailey,vampire|kung fu|cult film,,2010,4.8
Panos Cosmatos,110,Michael Rogers,56129272012, Sci-Fi | Thriller,Eva Bourne,Beyond the Black Rainbow,Scott Hylands,lynchian|telepathy|hallucinogen|exploitation|four word title,1100000,2011,6.1
Abe Sylvia,90,Jeremy Dozier,5363042011, Comedy | Drama,Juno Temple,Dirty Girl,Milla Jovovich,friendship|school|flour|high school|gay,4000000,2011,6.5
Nick Tomnay,,Clayne Crawford,4843022011, Comedy | Crime | Thriller,David Hyde Pierce,The Perfect Host,Nathaniel Parker,dinner party|bank robbery|arm tattoo|cauterizing a wound|dancing on a table,500000,2011,6.8
